,fight_id
1022,14c505d7ad55883c
1023,fd438db3e60f062a
1024,c827f5212a34bf2e
1025,4e22e3cdb8757be1
1026,18d6df67968bf06b
1027,c77486266b05f934
1028,9af62d6e404c1002
1029,e4b13f7f43018ec0
1030,01983cba42704c49
1031,a212e4c197983ad1
1032,354425c41008a01f
1033,c8bc7e668ffffc7c
1034,1521f94cafdfd783
1035,0a4247ba4ae1cca5
1036,58e21d505c082a9e
1037,0d698108c5f5d1d6
1038,bdeca00572419011
1039,f96f719ad667dd96
1040,7fec3b1ec923ad24
1041,a9184def876faec6
1042,4eb91cfc892a108e
1043,aa71cf96ba4e5a36
1044,069e3e704cbf6337
1045,fd1854062406d287
1046,e4862c4f20117cb8
1047,5ff8463edf8155c0
1048,49f7186e1e3cf6c8
1049,51db35a3cf225bda
1050,b247a1900cfae052
1051,11c0ef97497303ef
1052,8e43d61ca6f2d904
1053,4e8b2357fea211e9
1054,300f1489174a3ece
1055,ce246b336b6bd638
1056,85036b967403cdab
1057,44cfd4330eb6e2bf
1058,53abea410a0541c8
1059,ebb685a81f65ce1b
1060,904e0e46392dff93
1061,59097097bc09cdef
1062,491b7d974254596d
1063,818456a713fdabe6
1064,9192053a3884aadf
1065,8f8a6c578308d014
1066,85511ab7fd9ed061
1067,8da2c348ba6001a0
1068,0261adcfc6e49150
1069,4738cd4cd8d33eeb
1070,7ddd21d48e3b34b9
1071,5d1f24e034772338
1072,3dd0951b8855137d
1073,77c6a6f33289b872
1074,8a9c8f1d53d8c664
1075,efbab76bedbfb65d
1076,2ea1f463620bcd3d
1077,2cc1fe3570999428
1078,e76227f395b94e47
1079,ceaae1db8ccde29c
1080,3278e45b30f7dd33
1081,1ca41d3b11d88b36
1082,9ee818e10dcf3b45
1083,a5ea53104392fa9f
1084,819af4bbad55324d
1085,b0e16dd491bc4fea
1086,498e7b0800af226c
1087,bd7a8c6c74655afc
1088,61bf6748cf85eb84
1089,4de25b19c4dedb14
1090,3f5a623cf360c494
1091,8ce926b4d38a55a0
1092,b9c82dfde8b66e37
1093,920b6f739a36e721
1094,4da4c5ef6a4ffc5b
1095,f3e289f1423c0e6f
1096,c0ab927864bb6e98
1097,b69d3d55c84f5dd6
1098,92fd2127f46b0cb7
1099,986f0b480389ad25
1100,bf41783b9446891e
1101,1b6e5363eb81c409
1102,05f1e8ff81dbe05b
1103,c4f443509308dec6
1104,4e55251b7a0df0c2
1105,48a2a476d3b59866
1106,3a42dd84680f444b
1107,e0e22d7bc5a293e8
1108,37a7dc68f3a0e65d
1109,d5577e3272ef3032
1110,1fa8537d3992a09a
1111,00b1e95f6aea7027
1112,7d679c16024f6f38
1113,41feee2c08af2235
1114,e909e34cdee01831
1115,fdc97f9b88bdef7d
1116,19d1ae54681bc722
1117,b6bd31215bd7ec1f
1118,20063242f6e40d31
1119,70feb2bfc12b97d4
1120,60cc0ac9ace28324
1121,0ac4f0c1b4d021f6
1122,29f40d82bd128c65
1123,73a299d44d2ef5cd
1124,fa9ec0b8c4b3a84a
1125,94dcbc64641cbb6e
1126,c65f4b4c0338d0c1
1127,69279781a89c893e
1128,44c60f91b4f7b23d
1129,0d077813b6164fe1
1130,cc73c73e6e3412d4
1131,d99b2abf50e9a03e
1132,aa7d691fc6385acb
1133,5b2835ac76f05993
1134,c2fd3d874f558408
1135,4e6bbc5832e55f64
1136,1785c7fb722d3007
1137,86046081e767437e
1138,6abf4f61a1e11d34
1139,d2ef04d5f384c05a
1140,c7df07266a9597d9
1141,e3f31cdd33b4ca92
1142,12e12307414dafc6
1143,1c43b38c1f4bdbe2
1144,d755a29a49c9ee09
1145,21992c366d3b4602
1146,9e1853861f58191f
1147,d1a93a55c8063ff3
1148,438fbdd4cf27e324
1149,a932059e61f4c25e
1150,43af7c5772e8198f
1151,e8093d77f566fe51
1152,02731f017c838ad4
1153,8c109a0c53ed9618
1154,7e695ad026b2ec66
1155,f9ab603b763998f7
1156,51ce499611a5df68
1157,3bde8910fabf0dd3
1158,b9a3b520e68f8142
1159,99bfad1679112591
1160,410aca28fda60f76
1161,961f434fe238f40e
1162,85f85003fadf7a7b
1163,629c0eb319e01374
1164,9cd172df74575fd4
1165,c7bc8750e9503805
1166,0ccd16201ac41ef8
1167,46cfd4aaa02ce202
1168,0a667143584a2d96
1169,14cf0828d6e373ab
1170,17f69a241aa952fd
1171,2c84f2cb1bb23ab8
1172,bd5efa4b53dc1642
1173,04d37c1c206c0efd
1174,933cf2674503c63d
1175,79fb77a0b0294aec
1176,3210723fbb018fa7
1177,38abefbf24624a35
1178,e9700d51ec2b940b
1179,c037cdc1de53de8e
1180,b4ec3e067604f90a
1181,7aede55e4e47c698
1182,e4e1d12441b90866
1183,78bb2b441917848c
1184,752f19e9c201ea57
1185,41be95916aef568f
1186,b8b2cdf962cc65a0
1187,df9aa51f6ccdfe02
1188,3729ff914eaede07
1189,33116969380185a9
1190,96b59d89ecac66d0
1191,e202f273220aa533
1192,a9a770bac1261af9
1193,e1eeb61d0669ce45
1194,53d6e37063f9c404
1195,8a08b8043f83d245
1196,6fd7f6f1deaef4e8
1197,3d7ea6012fd8f786
1198,bd0622b184ab4f28
1199,8dcfa933877e3a0b
1200,9d204f44a9988b93
1201,4f42acd810ed5173
1202,53bb7c4a606d60c0
1203,3eea92e7f26fb05b
1204,8f6dda53ea3b09c7
1205,3c5442bb62ca1505
1206,397ace87deeb8697
1207,adee1fc200ed1a12
1208,8f5482992dad74d2
1209,48ea8a30f7b88cfc
1210,e2e524bb5392a3ea
1211,c835ccffa472970e
1212,21be9181725ab599
1213,9bc042a700d9a531
1214,68ba4aca75b02496
1215,7cdda45e7d52bf40
1216,a409a5381f082e8f
1217,1669773acd404217
1218,f4187c30c311eb93
1219,a7492cbfb9b5d4a3
1220,ba766bd03090dab9
1221,3d9398386c84109b
1222,30eaf1650bc359b3
1223,d7c7b312279104d2
1224,b509c337d181c567
1225,0c618cd41b88c558
1226,c5479f20e4db357d
1227,1c6d3ef6beb9966e
1228,37ff18106c6e38fc
1229,eebb4dde70a67369
1230,880f2bb0a639a5a0
1231,a7e8416f0d57c8e0
1232,dd0a3aedba5cee87
1233,d40f865aa6be9cd0
1234,c76fd2ddcbc4713d
1235,ba33d0868b25483b
1236,f56c6646b54c0662
1237,1687e2cd061b7aec
1238,ed72edc2ce0f3c5f
1239,67f559403a6ec7cb
1240,6455d9c54d99b851
1241,b66ac52bfb217761
1242,dbf786f9808c6a08
1243,b2625001e0b89369
1244,82342dc6be82778b
1245,f3bebb48771a414a
1246,fd61e6146f3b2942
1247,e65ffb177a2c7669
1248,6caf9ebf42ddae2e
1249,7658965c2a700b39
1250,294a9e9780afa789
1251,e40a5bd62ce710ac
1252,a65909d4083c2088
1253,9399c772adc7bcab
1254,d6f6ac29008509db
1255,48a9d2a3967d13a4
1256,f20e742e6b0c0b3b
1257,aa91cb7567d6c48a
1258,7fe1486a2c33bf91
1259,3b701c0a0525341b
1260,62fecd327391557e
1261,3e0090669d51415f
1262,5e3779f7c1c39679
1263,67e1ec8ee2db3423
1264,9115354413739aa8
1265,047d6739aa1d5c1e
1266,5362ea7c63432cf9
1267,de32c5a78aaf89e9
1268,f2ca358ea9bec156
1269,520f6379fefd8fda
1270,d2f6b87189908088
1271,3b03f8d3a55f3cb2
1272,c8a9d3917d77ede2
1273,e57a78a422439774
1274,65223fa6055df489
1275,e85e83ab4e60e768
1276,866729ea2ceddb25
1277,5d8a1daadda47ace
1278,8e971c1ec4b981cc
1279,bd1fc4ff619f4e61
1280,6b47093b62155478
1281,0b2ae6c368369d1b
1282,ef2c7bfced561374
1283,77be83973766e104
1284,11c851a73ffb55ba
1285,e54c16d867875738
1286,95f37dc43e808ebf
1287,3249bbbb7ce837ef
1288,c4253cb471013765
1289,09ab925c4cfe0cc5
1290,d441715577c5934c
1291,62f564662f33692d
1292,62389e8fb68f93a4
1293,e0e19f79019d63d2
1294,20bbf7e139c73e8d
1295,8784ae31153178cd
1296,23e03d226eb7af80
1297,4f16ef3e707447a0
1298,3ce7f58911773a56
1299,e8190df7465ba2df
1300,b71192c8fe23078c
1301,afb0d61f22e85d90
1302,110a49a43aafe044
1303,981ed463bf5d91a8
1304,43af04881587abbc
1305,35ebaf80f8730b14
1306,543de77637ad2a20
1307,786296db3c4749f1
1308,a3dd2249d046cf9d
1309,c3939438ae7934df
1310,691c0d2f30e4de5a
1311,b25eacaca1499e30
1312,67018331e90a9949
1313,48d21357134ca51a
1314,66ba984cc547e31a
1315,cda0d9b5ce9b9c12
1316,c1677875a80c2584
1317,7fe2b6a9fc4748fa
1318,fccedc456048216b
1319,9bd9a8127b55fbf7
1320,7a3947a0e7bc3558
1321,d3f26e0fbf694375
1322,55bd050afe169b34
1323,c9e4aa12aaa7309e
1324,148c26038e80465b
1325,2817a6f9e09eb15f
1326,9589b41c4637b057
1327,bd97a96ac8203457
1328,c931097a857ed60c
1329,247f9e56965a1c07
1330,1d8e2e8e3bd28cad
1331,1901d27ea35ae733
1332,674f3fa16e717ff1
1333,7c2b219fe208c565
1334,760b90b0805e0fbf
1335,b3caae587e956f54
1336,4caa0dcdaa253612
1337,9fc03704a10977b3
1338,ca3963b76a38c408
1339,4d549f33c0711a7a
1340,363b72bf7f75091c
1341,28c70663b99560a8
1342,bb4755924dfafaea
1343,2242e7df6f320ea6
1344,484c48d3723e72cd
1345,8167bd097a16062f
1346,c5c5f678558a0ba2
1347,bb7408d59b7279f7
1348,b125025990755616
1349,ab6cd718c5459eeb
1350,d80b0bea0e260b95
1351,d5176b45df32f67e
1352,26582aa0b79d2f20
1353,3d12c63c47828937
1354,5a09fd7cb3db9705
1355,eb6f80ccaf2a3dbc
1356,051124b25d576906
1357,319b09306094259b
1358,64756e0f4b305da8
1359,7fd0f7b3866b2c75
1360,c3425412e4f2f486
1361,32990cbf8976d94b
1362,140e810f952714ea
1363,8f9b16f170dbdbb6
1364,5e2f2f5d9a756de9
1365,e82d734674ce4d46
1366,d3f5854d16fc31f9
1367,69b147aaaafeb47d
1368,921a8db065cd8cc5
1369,f43f9861e73739c8
1370,b7c7707ccea492c7
1371,9cb4196446f3ce79
1372,194d73490eb731c6
1373,9fb0a4e18ddcd14c
1374,a25633b1494f1360
1375,026c4a26106cc158
1376,19fc916df1f0e6ff
1377,4b155647201d549e
1378,7969abc596485189
1379,cd117bfce747184f
1380,426ca5caeb857f1e
1381,f6efb09c01e4cac6
1382,52565f62fb3822db
1383,9dcf8ce308eaa050
1384,20b5de395c0f1375
1385,8b1dc96a00a8e881
1386,b3096e8dd4e90718
1387,3e9ddcd30fdc5d85
1388,326c3eaa1e9e3dc4
1389,f71d46f804307bd2
1390,47f42aa7cf851a29
1391,24f2d2dd9fea5d79
1392,1290d7eb0fefd3f3
1393,db8887f2085f7971
1394,6222cdc86b12d251
1395,47c140debc977214
1396,df0d4130944776d9
1397,49b47b5b5f15c7c0
1398,c571ac76ca45c1cb
1399,79c22394d9c2144d
1400,53febf2fb416f9de
1401,e6fdf9e67f84a0e0
1402,866b2c2e354aa27b
1403,3454f5c7203467aa
1404,d86e31793564cd31
1405,7ec70261afdecda8
1406,b152646345037056
1407,7072a324a82c4297
1408,c8fdd3f7178fbfa4
1409,3dcb1a7b081afbe1
1410,5ea39e0fc3b64e83
1411,6b325792b8fb1f46
1412,25da6035f591c245
1413,014f7dc96c90c199
1414,53d6a7634c7fc036
1415,5f1a828f8d4c3b01
1416,dbb0ca0198ac514a
1417,6d8ce1abde550bc6
1418,bef2a2e68fb4dfa8
1419,62aab95c866a9c5b
1420,6dd0874dec826397
1421,0f88658e787815c8
1422,ef86720364837f68
1423,a017d5806eaa6018
1424,dbed6292db8b0212
1425,a22add1024153ddb
1426,d2b5ce5548b71668
1427,bfae2fb50efbdb0f
1428,e18a8b333529cc09
1429,b8b9a8e504d51ba5
1430,57d05d28e3fbee4f
1431,5164f1c4103616fd
1432,17c53d93d549cb03
1433,15aee8ad5d9e9d58
1434,01c9acf719298187
1435,59363451049c929d
1436,85060e6e71ed14e4
1437,418a7100e490e791
1438,47fc0736929125bd
1439,bd1e01de1f24962b
1440,4210f9b11debf1fc
1441,eab7b76e177e1903
1442,829b3ee4145a1ae6
1443,95edc0b6438f2592
1444,6c5f7f98ec0b6f17
1445,bab65d16fa74fc5b
1446,5315bd4542b21c4b
1447,8803935990adafc1
1448,28f7ba820350e3a3
1449,12563423bf15e75d
1450,e835e9a4564db497
1451,5f19b0135414b454
1452,848e7af760788418
1453,e84fa12d87993ec5
1454,f8ee14dbf966b9e6
1455,288c942b0ad152a6
1456,0b4583d204797d19
1457,714d6fc1eaca9624
1458,fe9ee00fa47dd7b3
1459,2fd0c6d914b77205
1460,4960379abe6ed525
1461,2361b51aa72e5551
1462,efe055854f19a1d7
1463,bfb7d17161aec938
1464,1f52e665587dc645
1465,ead2ca0d2afb46be
1466,9e21a8dea9663e26
1467,c73b81e7c1c1cccc
1468,6c2f05c47f494e15
1469,c6c975ca66a7f91a
1470,12a64dfb8147566b
1471,84f236d6c57d7cfb
1472,519dcb290e6db845
1473,4d9d371b8db6fb91
1474,9c79433a4686f3fc
1475,424a20da52b4f956
1476,e22a887ce4ab30eb
1477,3cf4582b48302bb6
1478,037c68d03c970609
1479,093ebd3375591101
1480,04970dfa4d531e39
1481,bf8f747e57d6d1c7
1482,0f2611c3ec4661dd
1483,0328754c15ecd37c
1484,8f7a73d05387b159
1485,f73dfeb48b09e6a6
1486,6ae96d1de3bb0506
1487,357a5bc5de4f545d
1488,a8d189f56de9b451
1489,aeac1209f15157ed
1490,07f234a488661125
1491,4335683beee93652
1492,6f981a44898fb4ff
1493,0bfb221a0944f8e0
1494,5edd1cd479f3919e
1495,d07dd6239afe1cb0
1496,9444cfe0c7c0f6a7
1497,cd67f6ddb2920193
1498,3112430100d2d0be
1499,0d7dc1ed5eb995e4
1500,b6e086dd8093355d
1501,6cb9bc7c86ae43b9
1502,1cd5d5e271b646a3
1503,f3a60ca18747aeac
1504,f8fce67abe0ab922
1505,e8f2902be7b350ad
1506,58286d3126cc5263
1507,194d3950076b2f83
1508,420dd305cd1d062f
1509,10f5bb70feb1df53
1510,ee1c1e9037fee21e
1511,0da43c3ec0e11650
1512,a0ec4eac058e6050
1513,bc767f1eb6176dfb
1514,eb0f7127f22457e9
1515,59b384dcc3ab49b2
1516,7bfb92f7ea59dbbd
1517,fa77134e0d90da3b
1518,1fd5bf36c42ff1a2
1519,3a94bf34e62ae5fd
1520,27901ef9e82d5690
1521,d571486369996a39
1522,f23e2bed86b62462
1523,04a1c5b7993fe4d5
1524,b8648b32caf36c5a
1525,c5f0c83e303d80bf
1526,5a096f2acb44c776
1527,6e65bec924996b5a
1528,ce4314886c57718b
1529,4fcbee643660d679
1530,fa7cde1e2d3ae338
1531,8238f9d2fd961757
1532,9f96d11017f9c824
1533,5f617d6c19d3a281
1534,5cf56c22cbc24758
1535,889207e3c622a5aa
1536,ea66be2688f542be
1537,f91709b071e8295a
1538,0990ac7065412e76
1539,50385add37239184
1540,1b0fa021b1158121
1541,b9726184624ac076
1542,51e684bfce8d94aa
1543,0820a29a03d58282
1544,f767243bb48ab9d7
1545,d85c76a61a820be9
1546,3b1453df439a5024
1547,4843f369dc8b5de5
1548,738e0ccad2c9224b
1549,1bf1a6fc9c9acc26
1550,f8bb0aed83bd8638
1551,9f10afab94cafc45
1552,c4ecf4b894ccbced
1553,279b4190d9ef1379
1554,a88a4c126d585320
1555,3d76ed7e224e9c99
1556,f77e3c681fe1b04e
1557,c381ad2c0bf34dd9
1558,e3a2bf2d9ee83318
1559,147d2ab0230af48d
1560,0be6540982a5b0cd
1561,7e9ed49a1831056f
1562,8f40ac90544d0003
1563,d9375ede2ec2f924
1564,6f350d91fb07a819
1565,11b8d7e801713abc
1566,e83046dd074ec0fa
1567,01619207a811ef01
1568,535b8e5494cbc580
1569,5b8d693bd1780102
1570,71dc4379c738450f
1571,9a1a57b0abcd4599
1572,1e3c67921162561d
1573,a6fbd8964400dd89
1574,1d166488129030d0
1575,0a444f30cae13d8f
1576,1aaa1a9ceecd6063
1577,6fe21a4cb2d839fd
1578,c9e19742c4146bff
1579,bc84680df666c96d
1580,10a1947cb3feabc1
1581,fbce8f52689bce87
1582,061081f46950fdb0
1583,ab853176cfe20b01
1584,1ed266bed8005bbe
1585,f9536ea60551b840
1586,7a57289563f9d974
1587,21f7fc538ea646e8
1588,4712708adb1507aa
1589,cc2809e10315a6b5
1590,23e5acd1549b538a
1591,ea674e0285fb77f5
1592,c83487136636e9bf
1593,54c5284c1b792912
1594,676320a61f800f10
1595,1a502852b706f674
1596,6c25f8fd66f16d7e
1597,6aea6d3e6944999c
1598,a3b7cbdb6d2607f4
1599,40d9b5b47acf260b
1600,2f1f16c86a8cc6e2
1601,c11b2cbe2460db0c
1602,dd0c8e9880c6fa24
1603,52db9c816eb99800
1604,c4785ee94698e532
1605,37835a0f9bbb4d4e
1606,f9830f1c23ac92d0
1607,b40bed83fc062380
1608,8b79a80f775d9f03
1609,f0e0effb1b2de6ae
1610,1eccf793b54b84f8
1611,32ad75f6c8ca7e9f
1612,52bae6f01ea9f926
1613,62eaf9f2436bef25
1614,9f428684f3db247f
1615,4ba97e13df33388b
1616,43ae6a9daa51ed93
1617,47628ab025f19796
1618,c8609059d2d87724
1619,4d5c3ddc740b89ca
1620,e5fbb99bc3907516
1621,903feee04bc91c59
1622,34c39a5a5917e0ec
1623,4b0aa5c67e69ce74
1624,2060e8172f820d80
1625,5ebe8d3849273776
1626,344bfe9c1ff511bb
1627,569e2c02f7699c0d
1628,097bc98e15722998
1629,b90a5b9061ec54a5
1630,fd2c018aade60a14
1631,6971094300073d47
1632,823797bc6d532b52
1633,23b6ffc0223f8cce
1634,c06eaf92bdfde8e6
1635,51ec53f442d2cc9b
1636,b55605791a4d72b9
1637,b6b5ec324449befd
1638,603354ffe9cc0755
1639,7ad85c84025c0db0
1640,151c597d2e609a4e
1641,935f559ab0521c27
1642,5519d7fe2cee8353
1643,5db3e2fdd18129a4
1644,60de5efe5b439c8b
1645,7006a98fe9944571
1646,d3c78cc516417797
1647,78e554aa129711ba
1648,4b202bae6c87b98b
1649,d361b51952944a26
1650,b3a304eadb9f7fb4
1651,fc29884851f9cebb
1652,80572cac6ab57866
1653,0a46cb2887890502
1654,13635ba71963ad0c
1655,8375f311e8c6c079
1656,5cab50839f4a0d94
1657,e686df21c24c6c03
1658,8c2fb17981464d8c
1659,56d8cc470841f454
1660,405c0b8d3960016d
1661,7a5baef71925258c
1662,0b557aeb2169b59f
1663,bed03663bc577f02
1664,23ea24013d15c09c
1665,d4eb3614c7734781
1666,4838bf4ca76c1c6b
1667,72d703db67371e1d
1668,f9e07282f3444d09
1669,9dd9affa41eead4c
1670,e11e290d816c119b
1671,4ffd88b2f00f4250
1672,aa7b1fca60a21f3a
1673,d71ad0033de24fff
1674,6a315ef5bf22af29
1675,fdfc700e56575d67
1676,61070325bb440f58
1677,4dcd6ff5e32a3779
1678,9da4e06a403f0d27
1679,06287b822837a616
1680,88f36fa2945ccac5
1681,f3f252b9810cff0d
1682,8b10419db5bffe28
1683,03aec9073946907f
1684,d042d18ad568190a
1685,53ee6c3591483193
1686,1ff3dff34d0b60b8
1687,2fed4f1d91767eb1
1688,e08479759c296bb1
1689,c46d51fb87a4f485
1690,0f826e7bbb73b53f
1691,d97970009fbfca30
1692,3f5f6c576046bf77
1693,2142ff2a46d22741
1694,d1bee15e60ee6721
1695,e8d59c27b467d716
1696,ba27835ff05df0c9
1697,690ab86bdd94149b
1698,6be073563a421bca
1699,3b89556b3f177b7b
1700,296cc69bcc3c1635
1701,37cdf5bd5c975a5d
1702,da7afd49fefe6a46
1703,e0e4ce7595b5c26a
1704,24438a644b975751
1705,3dd22a9a0ea68cc6
1706,ff4cef86bef2d0aa
1707,128e818254ebfabe
1708,4c1fd940e1619e68
1709,7b80dd233e200dd2
1710,52e4f12eaeffd142
1711,7864fc46de247f58
1712,7094c05bf73eee81
1713,2ec12d4bbc0752db
1714,cb16346d93746ebc
1715,b6082b551288aa5a
1716,fdde8777c7ae9769
1717,6afaf0ca45431a11
1718,94c7e64ce88c9b9e
1719,92eb0a297c7ea197
1720,a773883743242df9
1721,f597d2e69ab7c270
1722,31c4518a1e71c050
1723,7020840980f723b9
1724,cce5b9dfe84630fa
1725,cfc550960a7ec353
1726,75a978e0ecce2536
1727,0ac25b4180406ca1
1728,7303ae36077411d9
1729,b1f7bc82f7dce1b9
1730,b3bf1b6ad2d1a533
1731,5afbc04a153d7efd
1732,605c2ad801f594b3
1733,89f83750703d5fd3
1734,ecbc282542a395c2
1735,af5f287198f20eb4
1736,b7ab4cd6ce7a71dd
1737,253e42894852b26a
1738,d5598322f81db6c9
1739,cd54325a9a538837
1740,2f9b9ef5f6833aa1
1741,c8f619a71b714ec7
1742,48f7e64b548806cd
1743,a3e4322f55454897
1744,02732ebb104793d2
1745,19348172178f42ed
1746,0b89c88d506da083
1747,a3723f0f672b0912
1748,e02fca0d258283ce
1749,5ab286735ccee803
1750,30553d630491094a
1751,79817ab0129c5598
1752,b8c967c742d3c107
1753,49694c2d00c581ed
1754,dffad417175400ba
1755,ac9e19a4075f6557
1756,4924d7a980f4cde2
1757,3d95b4f94ccffa96
1758,e80a8338d86e730b
1759,4f4806952ba2a72c
1760,3636e085c098dbda
1761,5be97c1fa222093d
1762,8028d5de087755dc
1763,76d6789779d3721c
1764,7c23770c639dcd22
1765,657fd7ab7bdf9f15
1766,7e2bc09d866b3bd7
1767,d0e5487f55c57ad2
1768,4f07c6724682cd00
1769,bcf842992f9accdc
1770,573908b71b361312
1771,d83ae4a2e117b775
1772,9f114a219523bf7d
1773,b2297232b9310ba5
1774,8417a20d56fe6776
1775,b7f6d05d3afbb266
1776,c62a90c19af6a0e2
1777,86892d114b204bf3
1778,0f8b2f7299b5e114
1779,a77950d6a0a451f4
1780,1ccde17f48fb709e
1781,8fd14eb227688467
1782,7e7fba47f511f8ad
1783,a0909aab15ba53c5
1784,2fef7ac78df0cccc
1785,d49d2c810583a56a
1786,06cd9812e2b9b747
1787,b67229e7675eed24
1788,cf4c2b601c2228aa
1789,1f49b59e4058568f
1790,a5a065cb6d33ba9e
1791,00b801e7e1679f2f
1792,19eed5d9781b47ac
1793,323fb015ca2444e3
1794,9298175cb2ad7d41
1795,1645ed92dcdc5c03
1796,e1100fc357e61fba
1797,0d5356c506111a57
1798,5934de85b9c53e7c
1799,6f836a82a0530884
1800,e97b609eefc5fd61
1801,6ec0a046de95fe16
1802,3e5a3ecd2b123fc2
1803,c94c3e4bbed24421
1804,c7c7be3b0d65a7da
1805,7f3bd3b913df61f4
1806,f0ac3761d3fdda3e
1807,88c2da7b33cca8d4
1808,7013a95ea4014606
1809,0ad57af26ddc7930
1810,bd59c07a106d331b
1811,ae5c7517d9f2516c
1812,b53fd8bce62aa1c6
1813,3a4d2a933a3c7291
1814,9a79a4b97a0f1e24
1815,3d1f83264d87c529
1816,1bd52b0c01018f4a
1817,f7ae397fefa57c70
1818,1e75ee0da189857b
1819,eafda776967c6444
1820,aebdb007f8d1348a
1821,0096879f5708526b
1822,205ad947e8c94901
1823,b6464850da8f3099
1824,a69a155a25b84679
1825,fc2585e234e49dee
1826,9072bf6135cad3e0
1827,b66f4fa1b9b96b51
1828,a71e4206f87ae74c
1829,8984ab656cb1818d
1830,361e67af5f462aea
1831,e7b5a8c97106ca60
1832,7d14f95d03afb359
1833,cd96998e837b0da1
1834,ad772f626b5dd31d
1835,dc7ba55ca764cfbe
1836,4507354cd97f10e5
1837,2dfa31667cee74c3
1838,e4db3b1669d498c3
1839,165d3a571fcc5e3c
1840,288b479c485c48b2
1841,11cb7d7d774d5e6a
1842,1b1d1900b4051344
1843,bd4a648bebaefab3
1844,9ed0c3acc436eb56
1845,5bfaa389a67139fd
1846,823e9449bd47e408
1847,6b581bb1bc9289ef
1848,6c9fdcb95393a49c
1849,228879162d8be605
1850,3ad3acca165a5d90
1851,36f0c6d7126e09ee
1852,cb2844bb15d22cc6
1853,2fd43be584ef522b
1854,88e0de323a83f241
1855,6486579eee778b4d
1856,923d5041c3b6d763
1857,79be3a6d483ad64a
1858,8cdc9c13d75adb28
1859,78e38f1ad43c3479
1860,33913e8e56c49a4c
1861,2105210529457ffd
1862,9674c37e3a2bc399
1863,ac6cb989ccc38f73
1864,2c101a0bcf334d31
1865,9c3f3bc7f7472e0c
1866,1ed9dbbe604654b9
1867,b166f1582946fbbc
1868,16a0352f3e19b931
1869,0fd8214ac276728e
1870,6e3139f066149a81
1871,39f746cee66e8771
1872,362a5b3cd4a70330
1873,6fe9729cee57c680
1874,9882c1dac77c0367
1875,f26657d5018ee428
1876,567cefcaba821205
1877,af2ef75664656957
1878,7188621a628e718d
1879,14dbcdbe8e7251bf
1880,b29ed164b3014a42
1881,2310fbcb6fdf3b47
1882,53c96668bf850809
1883,8b97cd609c7152b7
1884,41385f4e63682b5b
1885,3905e5dc489811d6
1886,2d6182d1d398ed6a
1887,319f3fad278368e6
1888,cf18911df2052826
1889,c0c587cb52de929b
1890,f313eae425b7c539
1891,7d4e11c2a9485320
1892,6ccfbe3a7c5aa55e
1893,f63961f9d14bc33d
1894,e52318719d839d2d
1895,0459297e86a14981
1896,d764ef3e078c96c8
1897,b0552b065ca7f401
1898,20be16a1db95156c
1899,f24c296256faeff2
1900,41cef92a01e7ff3c
1901,677e98ae5834ba70
1902,4291b38643547fa7
1903,0673d8ab0add7a05
1904,2a0d4dd0997bd712
1905,94ce682e4a3e556a
1906,ea8eaf881d38713e
1907,87a969d51de6e179
1908,687d973d71e068dc
1909,a68672f66e12a3c2
1910,56c7c59c9bb3b610
1911,23ba0218f9f65e33
1912,b2c1f9bdd5d3073d
1913,ddb015ac5c067aa9
1914,e7ad1c3a763c7cae
1915,8b4eeaa048361ba3
1916,97b7638c592a95a9
1917,2464a75ee75dbf2f
1918,c4da9ec26a924a7d
1919,00be3852000f8fe9
1920,7e6f91cbf8e93210
1921,1e5c66d12761d4fe
1922,7ec86f2af631344f
1923,55f727e00553035d
1924,c365a488a8de3c89
1925,f99ee57f75b20b69
1926,88ce808e4e604180
1927,eee7f546c126ee8b
1928,794b63b4c1e1e789
1929,0bb419537705fb04
1930,58450502a93454c8
1931,34524408fb4d6752
1932,b47e4f0982938e5b
1933,74d4e37b97866514
1934,b03dd50785e761a0
1935,24f156a78bd32026
1936,76602c3658d70273
1937,f4f5049e789b7716
1938,dc169cc01d675125
1939,12740c6b17779fe9
1940,ebb94e00d6431e7a
1941,0ace7e71f5d66bc9
1942,dfc8c5161ea0ccb5
1943,7ac4b9823b1e139b
1944,e3ca9462ad0d7685
1945,54f9e3e1fad7a589
1946,c79b862be039d9f0
1947,42ad1437a1280294
1948,3b536afcc9098925
1949,4804776154430aad
1950,08b65f5009c34997
1951,6db4d7827082d5b9
1952,2d4743a82fc55642
1953,ab14dbff9d2ae41a
1954,a5d24caed8afbeef
1955,112e6a0ddce893e6
1956,16e28dd989ee1dea
1957,9c256e94c6b584b6
1958,f00ac5af033f44b4
1959,1db121859d2fcda8
1960,e4c4c54a10e06973
1961,ad9ecef413a5b48f
1962,e59aabdfba9d6c45
1963,c1d86f1e6d41cd03
1964,252074c8554bf30d
1965,d29750cee389a0b9
1966,ced241b99eab5f22
1967,244357514dd89bd6
1968,8b8f9485214f9e48
1969,f680e6ebe3bdfe3e
1970,febea68b205f6273
1971,ddd9e64d97b095f9
1972,c4174e22cb22622c
1973,1f9ac1648b8e501e
1974,8c220d4c96895a98
1975,4a2e7e2c8cfdaf5f
1976,94cecf4bd29793e1
1977,36220644401d85e1
1978,49e344834626c144
1979,451525a1abe30a91
1980,74256b4e8d0b1de6
1981,478221ad98336565
